context_id,sortie_id,view_id,pilot_id,start_window_index,end_window_index,source_sample_ids,end_sample_id,target_sample_id,start_offset_ms,end_offset_ms,classification_eligible,response_eligible,classification_exclusion_reason,response_exclusion_reason,context_duration_ms,snapshot_stop_offset_ms,input_fully_observed,input_unavailable_reason,schema_sha256
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,10,15,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0015']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0015,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0016,50000,80000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0016,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,11,16,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0015', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0016']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0016,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0017,55000,85000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0017,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,12,17,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0015', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0016', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0017']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0017,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0018,60000,90000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0018,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,13,18,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0015', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0016', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0017', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0018']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0018,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0019,65000,95000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0019,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,14,19,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0015', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0016', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0017', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0018', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0019']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0019,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0020,70000,100000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0020,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,15,20,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0015', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0016', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0017', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0018', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0019', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0020']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0020,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0021,75000,105000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0021,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,16,21,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0016', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0017', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0018', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0019', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0020', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0021']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0021,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0022,80000,110000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0022,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,17,22,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0017', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0018', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0019', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0020', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0021', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0022']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0022,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0023,85000,115000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0023,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,18,23,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0018', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0019', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0020', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0021', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0022', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0023']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0023,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0024,90000,120000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0024,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,19,24,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0019', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0020', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0021', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0022', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0023', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0024']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0024,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0025,95000,125000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0025,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,20,25,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0020', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0021', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0022', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0023', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0024', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0025']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0025,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0026,100000,130000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0026,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,21,26,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0021', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0022', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0023', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0024', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0026']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0026,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0027,105000,135000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0027,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,22,27,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0022', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0023', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0024', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0027']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0027,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0028,110000,140000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0028,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,23,28,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0023', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0024', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0028']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0028,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0029,115000,145000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,24,29,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0024', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0029']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0029,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0030,120000,150000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,25,30,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0025', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0030']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0030,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0031,125000,155000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,26,31,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0026', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0031']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0031,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0032,130000,160000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,27,32,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0032']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0032,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0033,135000,165000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,28,33,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0033']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0033,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0034,140000,170000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,29,34,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0034']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0034,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0035,145000,175000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0035,20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,10035,30,35,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0034', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0035']",20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0035,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::20251002_单01_ACT-8_翼云_J16_12#01:0036,150000,180000,True,True,,,30000,181000,True,,dd36f05f8880bee8c5ba77d76ac069241098d7e78a13a386149e512e273e1315
