split_id,outer_pool_id,split_kind,main_selection,role,context_id,residual_response,high_residual_response,high_residual_threshold,selected_descriptor_count,fit_sample_hash,status,outer_test_opened
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0012,1.4182418551302387,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0013,0.8140907238208174,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0014,1.3364302517267055,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0015,0.34513824523552733,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0016,1.0121893174131091,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0017,1.1720333734230948,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0018,1.2723035887581626,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0019,0.6941332578594369,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0020,0.6052945277200041,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0021,1.0166163376936477,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0022,1.1543164215140582,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005,0.9108280314942905,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006,0.8526583967446266,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007,0.47073280024525077,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008,1.06882342071528,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009,0.7441788877980149,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010,0.751818211985448,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011,0.45743510348232364,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012,1.4182418551302387,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013,0.8140907238208122,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014,1.3364302517267055,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015,0.3451382452355231,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0016,1.0121893174131076,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0017,1.1720333734230897,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0018,1.2723035887581626,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0019,0.6941332578594303,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0020,0.6052945277199996,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0021,1.0166163376936477,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,train,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0022,1.154316421514057,0,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0029,3.5500823627136833,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0030,3.642612187932589,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0031,4.485999240029795,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0032,5.108293519278778,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0033,4.453144662086309,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0034,5.087367217009107,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033::context_end_0035,3.8206545885684258,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029,3.5500823627136833,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030,3.642612187932589,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031,4.485999240029795,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032,5.108293519278778,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033,4.453144662086309,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034,5.087367217009107,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
legacy_diagnostic__leave_one_view_out__fold03,leave_one_view_out__fold03,distribution_pressure_diagnostic,False,validation,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0035,3.8206545885684258,1,1.1543164215140571,42,432eba5fa990b715fb16e6ae63e62975f466e4257d2a7a14dfcf037a10bb3c6f,completed,False
