sample_id,group_id,profile_id,trajectory_id,role,scenario_id,context_start_s,context_end_s,observed_path,observed_sha256,oracle_opened_for_representation
g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003__clock_drift_+100ppm::context_090.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003/clock_drift_+100ppm/raw_dual_stream.npz,96b2dea145fe520b200a2c217cde657280fc634ad93a4767e783975a35597047,False
g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003__clock_drift_+100ppm::context_120.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_003__seed_300003/clock_drift_+100ppm/raw_dual_stream.npz,96b2dea145fe520b200a2c217cde657280fc634ad93a4767e783975a35597047,False
g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004__clock_drift_+100ppm::context_030.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004/clock_drift_+100ppm/raw_dual_stream.npz,f17b93adf9ebe129e590d53f6c117c76d85df7b0bd2f4f7391e7ea1b639e50a2,False
g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004__clock_drift_+100ppm::context_060.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004/clock_drift_+100ppm/raw_dual_stream.npz,f17b93adf9ebe129e590d53f6c117c76d85df7b0bd2f4f7391e7ea1b639e50a2,False
g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004__clock_drift_+100ppm::context_090.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004/clock_drift_+100ppm/raw_dual_stream.npz,f17b93adf9ebe129e590d53f6c117c76d85df7b0bd2f4f7391e7ea1b639e50a2,False
g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004__clock_drift_+100ppm::context_120.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_004__seed_300004/clock_drift_+100ppm/raw_dual_stream.npz,f17b93adf9ebe129e590d53f6c117c76d85df7b0bd2f4f7391e7ea1b639e50a2,False
g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005__clock_drift_+100ppm::context_030.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005/clock_drift_+100ppm/raw_dual_stream.npz,dddcb006a8deee220daed48be1a2f321eb4436a78af75e44454ee4a777ccdfaf,False
g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005__clock_drift_+100ppm::context_060.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005/clock_drift_+100ppm/raw_dual_stream.npz,dddcb006a8deee220daed48be1a2f321eb4436a78af75e44454ee4a777ccdfaf,False
g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005__clock_drift_+100ppm::context_090.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005/clock_drift_+100ppm/raw_dual_stream.npz,dddcb006a8deee220daed48be1a2f321eb4436a78af75e44454ee4a777ccdfaf,False
g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005__clock_drift_+100ppm::context_120.000,locked_test_profile_000,locked_test_profile_000,g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_000/g2_event_spline__locked_test_profile_000__trajectory_005__seed_300005/clock_drift_+100ppm/raw_dual_stream.npz,dddcb006a8deee220daed48be1a2f321eb4436a78af75e44454ee4a777ccdfaf,False
g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006__clock_drift_+100ppm::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006/clock_drift_+100ppm/raw_dual_stream.npz,2d90d7e96c4942eeddd24f8aec27977fe12b764a9162be82034e94c97fa68fda,False
g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006__clock_drift_+100ppm::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006/clock_drift_+100ppm/raw_dual_stream.npz,2d90d7e96c4942eeddd24f8aec27977fe12b764a9162be82034e94c97fa68fda,False
g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006__clock_drift_+100ppm::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006/clock_drift_+100ppm/raw_dual_stream.npz,2d90d7e96c4942eeddd24f8aec27977fe12b764a9162be82034e94c97fa68fda,False
g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006__clock_drift_+100ppm::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_006__seed_300006/clock_drift_+100ppm/raw_dual_stream.npz,2d90d7e96c4942eeddd24f8aec27977fe12b764a9162be82034e94c97fa68fda,False
g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007__clock_drift_+100ppm::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007/clock_drift_+100ppm/raw_dual_stream.npz,bb0c5bb9430a569ebb7225268777e80d5a160c56f463fd74e9beff51aa9e0b2b,False
g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007__clock_drift_+100ppm::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007/clock_drift_+100ppm/raw_dual_stream.npz,bb0c5bb9430a569ebb7225268777e80d5a160c56f463fd74e9beff51aa9e0b2b,False
g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007__clock_drift_+100ppm::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007/clock_drift_+100ppm/raw_dual_stream.npz,bb0c5bb9430a569ebb7225268777e80d5a160c56f463fd74e9beff51aa9e0b2b,False
g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007__clock_drift_+100ppm::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_007__seed_300007/clock_drift_+100ppm/raw_dual_stream.npz,bb0c5bb9430a569ebb7225268777e80d5a160c56f463fd74e9beff51aa9e0b2b,False
g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008__clock_drift_+100ppm::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008/clock_drift_+100ppm/raw_dual_stream.npz,1f3b7f0c2f29e8a9f7ec7b2a86feb908b6b496d4f718292ad313eca704a09d8d,False
g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008__clock_drift_+100ppm::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008/clock_drift_+100ppm/raw_dual_stream.npz,1f3b7f0c2f29e8a9f7ec7b2a86feb908b6b496d4f718292ad313eca704a09d8d,False
g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008__clock_drift_+100ppm::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008/clock_drift_+100ppm/raw_dual_stream.npz,1f3b7f0c2f29e8a9f7ec7b2a86feb908b6b496d4f718292ad313eca704a09d8d,False
g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008__clock_drift_+100ppm::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_008__seed_300008/clock_drift_+100ppm/raw_dual_stream.npz,1f3b7f0c2f29e8a9f7ec7b2a86feb908b6b496d4f718292ad313eca704a09d8d,False
g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009__clock_drift_+100ppm::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009/clock_drift_+100ppm/raw_dual_stream.npz,9b7104f0ebf7ede82d891a90adb447a8b67df23b8737f31eaac47f23b590d82a,False
g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009__clock_drift_+100ppm::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009/clock_drift_+100ppm/raw_dual_stream.npz,9b7104f0ebf7ede82d891a90adb447a8b67df23b8737f31eaac47f23b590d82a,False
g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009__clock_drift_+100ppm::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009/clock_drift_+100ppm/raw_dual_stream.npz,9b7104f0ebf7ede82d891a90adb447a8b67df23b8737f31eaac47f23b590d82a,False
g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009__clock_drift_+100ppm::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_009__seed_300009/clock_drift_+100ppm/raw_dual_stream.npz,9b7104f0ebf7ede82d891a90adb447a8b67df23b8737f31eaac47f23b590d82a,False
g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010__clock_drift_+100ppm::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010/clock_drift_+100ppm/raw_dual_stream.npz,71350ad0dfe0c9b2103920ef085b61bf61f0737a801cb99a74fe29b62d3bc744,False
g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010__clock_drift_+100ppm::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010/clock_drift_+100ppm/raw_dual_stream.npz,71350ad0dfe0c9b2103920ef085b61bf61f0737a801cb99a74fe29b62d3bc744,False
g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010__clock_drift_+100ppm::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010/clock_drift_+100ppm/raw_dual_stream.npz,71350ad0dfe0c9b2103920ef085b61bf61f0737a801cb99a74fe29b62d3bc744,False
g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010__clock_drift_+100ppm::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_010__seed_300010/clock_drift_+100ppm/raw_dual_stream.npz,71350ad0dfe0c9b2103920ef085b61bf61f0737a801cb99a74fe29b62d3bc744,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__clock_drift_+100ppm::context_030.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/clock_drift_+100ppm/raw_dual_stream.npz,5f0b718f58c902448645e709120615e62ca320ddc0069377e3db92a69a5bb529,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__clock_drift_+100ppm::context_060.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/clock_drift_+100ppm/raw_dual_stream.npz,5f0b718f58c902448645e709120615e62ca320ddc0069377e3db92a69a5bb529,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__clock_drift_+100ppm::context_090.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/clock_drift_+100ppm/raw_dual_stream.npz,5f0b718f58c902448645e709120615e62ca320ddc0069377e3db92a69a5bb529,False
g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011__clock_drift_+100ppm::context_120.000,locked_test_profile_001,locked_test_profile_001,g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_001/g2_event_spline__locked_test_profile_001__trajectory_011__seed_300011/clock_drift_+100ppm/raw_dual_stream.npz,5f0b718f58c902448645e709120615e62ca320ddc0069377e3db92a69a5bb529,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__clock_drift_+100ppm::context_030.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/clock_drift_+100ppm/raw_dual_stream.npz,3f03ddc83a856d0b6775fada004384b328e5b14ecc8e5ca5436ec5c0b8f55727,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__clock_drift_+100ppm::context_060.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/clock_drift_+100ppm/raw_dual_stream.npz,3f03ddc83a856d0b6775fada004384b328e5b14ecc8e5ca5436ec5c0b8f55727,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__clock_drift_+100ppm::context_090.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/clock_drift_+100ppm/raw_dual_stream.npz,3f03ddc83a856d0b6775fada004384b328e5b14ecc8e5ca5436ec5c0b8f55727,False
g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012__clock_drift_+100ppm::context_120.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_012__seed_300012/clock_drift_+100ppm/raw_dual_stream.npz,3f03ddc83a856d0b6775fada004384b328e5b14ecc8e5ca5436ec5c0b8f55727,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__clock_drift_+100ppm::context_030.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/clock_drift_+100ppm/raw_dual_stream.npz,8615aa9be3ad5a1ea942efd0b9382d38f670cad75c8af827f9cd1b280b755e2a,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__clock_drift_+100ppm::context_060.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/clock_drift_+100ppm/raw_dual_stream.npz,8615aa9be3ad5a1ea942efd0b9382d38f670cad75c8af827f9cd1b280b755e2a,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__clock_drift_+100ppm::context_090.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/clock_drift_+100ppm/raw_dual_stream.npz,8615aa9be3ad5a1ea942efd0b9382d38f670cad75c8af827f9cd1b280b755e2a,False
g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013__clock_drift_+100ppm::context_120.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_013__seed_300013/clock_drift_+100ppm/raw_dual_stream.npz,8615aa9be3ad5a1ea942efd0b9382d38f670cad75c8af827f9cd1b280b755e2a,False
g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014__clock_drift_+100ppm::context_030.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014/clock_drift_+100ppm/raw_dual_stream.npz,e483aa18035f2d1865bd38fe11dc5ffea82e91589b07c7a4640389b5471f5419,False
g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014__clock_drift_+100ppm::context_060.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014/clock_drift_+100ppm/raw_dual_stream.npz,e483aa18035f2d1865bd38fe11dc5ffea82e91589b07c7a4640389b5471f5419,False
g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014__clock_drift_+100ppm::context_090.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014/clock_drift_+100ppm/raw_dual_stream.npz,e483aa18035f2d1865bd38fe11dc5ffea82e91589b07c7a4640389b5471f5419,False
g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014__clock_drift_+100ppm::context_120.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_014__seed_300014/clock_drift_+100ppm/raw_dual_stream.npz,e483aa18035f2d1865bd38fe11dc5ffea82e91589b07c7a4640389b5471f5419,False
g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015__clock_drift_+100ppm::context_030.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015/clock_drift_+100ppm/raw_dual_stream.npz,6688f95e057d5ed0eeda8b6c3b0beda247826ce687e3f9f8b18e11031ec26b6a,False
g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015__clock_drift_+100ppm::context_060.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015,held_out,clock_drift_+100ppm,60.0,90.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015/clock_drift_+100ppm/raw_dual_stream.npz,6688f95e057d5ed0eeda8b6c3b0beda247826ce687e3f9f8b18e11031ec26b6a,False
g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015__clock_drift_+100ppm::context_090.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015,held_out,clock_drift_+100ppm,90.0,120.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015/clock_drift_+100ppm/raw_dual_stream.npz,6688f95e057d5ed0eeda8b6c3b0beda247826ce687e3f9f8b18e11031ec26b6a,False
g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015__clock_drift_+100ppm::context_120.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015,held_out,clock_drift_+100ppm,120.0,150.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_015__seed_300015/clock_drift_+100ppm/raw_dual_stream.npz,6688f95e057d5ed0eeda8b6c3b0beda247826ce687e3f9f8b18e11031ec26b6a,False
g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016__clock_drift_+100ppm::context_030.000,locked_test_profile_002,locked_test_profile_002,g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016,held_out,clock_drift_+100ppm,30.0,60.0,artifacts/application_evaluation/2026-07-12_aviation-simulation-locked-stress/locked_test/locked_test_profile_002/g2_event_spline__locked_test_profile_002__trajectory_016__seed_300016/clock_drift_+100ppm/raw_dual_stream.npz,1e796a2c3defd5c48bde23cecb2a068cff9294a37239ad05450588c1df552dc1,False
