seed,method_name,epoch,train_classification_loss,train_regression_loss,train_segmentation_loss,validation_classification_loss,validation_regression_loss,validation_segmentation_loss,validation_selection_loss,gradient_norm_before_clip_last_step,improved,epochs_without_improvement
43,contiformer,12,1.0636879205703735,0.8103342056274414,1.2961886326471965,1.0779531002044678,0.9039328694343567,1.2887977361679077,3.270683705806732,4.841689109802246,True,0
43,contiformer,13,1.0601026614507039,0.7917502721150717,1.2641883691151936,1.0731552839279175,0.8794692158699036,1.2582182884216309,3.210842788219452,1.800023078918457,True,0
43,contiformer,14,1.0540828307469685,0.7694622278213501,1.2299771308898926,1.0680806636810303,0.8549644351005554,1.2261106967926025,3.1491557955741882,1.990689754486084,True,0
43,contiformer,15,1.0489262342453003,0.7471874356269836,1.1939879258473713,1.0629323720932007,0.8352997303009033,1.193928599357605,3.092160701751709,3.0630064010620117,True,0
43,contiformer,16,1.044344385464986,0.7271667917569479,1.161207675933838,1.0568255186080933,0.8192973136901855,1.1644936800003052,3.040616512298584,2.001127243041992,True,0
43,contiformer,17,1.0377401908238728,0.7129586140314738,1.130927602450053,1.050859808921814,0.8105835318565369,1.1360018253326416,2.9974451661109924,2.5611367225646973,True,0
43,contiformer,18,1.0313574473063152,0.6915159225463867,1.097670078277588,1.0434856414794922,0.7982165217399597,1.10724675655365,2.948948919773102,1.986368179321289,True,0
43,contiformer,19,1.0253412127494812,0.67716383934021,1.0666145483652751,1.036463975906372,0.7858145236968994,1.0816859006881714,2.903964400291443,6.101165294647217,True,0
43,contiformer,20,1.0169510245323181,0.6598486304283142,1.0392779509226482,1.030107855796814,0.7758312225341797,1.0587135553359985,2.864652633666992,2.934823751449585,True,0
43,chronaris,1,1.1387663682301838,1.07431693871816,1.7161495288213093,1.0648431777954102,1.0739492177963257,1.662014365196228,3.800806760787964,3.844829559326172,True,0
43,chronaris,2,1.1011712153752644,1.029827058315277,1.6561770836512248,1.0592962503433228,1.0448901653289795,1.6114234924316406,3.715609908103943,2.312932252883911,True,0
43,chronaris,3,1.0841113726298015,0.992185135682424,1.618841528892517,1.0620383024215698,1.0168489217758179,1.5747514963150024,3.65363872051239,2.6879639625549316,True,0
43,chronaris,4,1.0800970395406086,0.9597651958465576,1.586025317509969,1.0619971752166748,0.9871771335601807,1.543183445930481,3.5923577547073364,2.081730604171753,True,0
43,chronaris,5,1.076346476872762,0.9297371705373129,1.5553276538848877,1.0558531284332275,0.9567212462425232,1.5136361122131348,3.5262104868888855,2.6530892848968506,True,0
43,chronaris,6,1.0701698859532673,0.9077430963516235,1.5259637435277302,1.0444068908691406,0.9291348457336426,1.4862210750579834,3.4597628116607666,2.4160375595092773,True,0
43,chronaris,7,1.0618077516555786,0.8823387821515402,1.4932825962702434,1.035207986831665,0.9161747097969055,1.457203984260559,3.4085866808891296,2.076040029525757,True,0
43,chronaris,8,1.0544603268305461,0.8612894614537557,1.4585394064585369,1.0281847715377808,0.9181774258613586,1.4276195764541626,3.373981773853302,3.364924669265747,True,0
43,chronaris,9,1.0465930700302124,0.8374849756558737,1.4259751637776692,1.0238264799118042,0.9188864827156067,1.399101734161377,3.341814696788788,2.0870766639709473,True,0
43,chronaris,10,1.0361820459365845,0.8147786259651184,1.3892977635065715,1.0230811834335327,0.9301533699035645,1.370603084564209,3.323837637901306,3.651930809020996,True,0
43,chronaris,11,1.0270576477050781,0.8000353972117106,1.3545502821604412,1.030808448791504,0.9632213711738586,1.3415448665618896,3.335574686527252,2.3658640384674072,False,1
43,chronaris,12,1.0240110556284587,0.7949804464975992,1.3210746844609578,1.0382373332977295,0.9851670265197754,1.3117263317108154,3.3351306915283203,7.835533142089844,False,2
43,chronaris,13,1.0161033868789673,0.7843714952468872,1.289690375328064,1.0391403436660767,0.9874119758605957,1.2841277122497559,3.3106800317764282,1.904723048210144,True,0
43,chronaris,14,1.0129382809003193,0.7732577125231425,1.2553023497263591,1.0391813516616821,0.9761884212493896,1.2511166334152222,3.266486406326294,5.085028648376465,True,0
43,chronaris,15,1.011024276415507,0.7631105184555054,1.2248947223027546,1.037413239479065,0.9573087692260742,1.2199310064315796,3.2146530151367188,6.2071380615234375,True,0
43,chronaris,16,1.0085784991582234,0.7592923243840536,1.1943302949269612,1.0311590433120728,0.9585267901420593,1.200687289237976,3.190373122692108,2.4374523162841797,True,0
43,chronaris,17,1.0013905962308247,0.7522215247154236,1.1668339172999065,1.026833415031433,0.9619773030281067,1.184596300125122,3.173407018184662,3.2993459701538086,True,0
43,chronaris,18,0.9987374941507975,0.7511581977208456,1.1428056557973225,1.0251802206039429,0.957164466381073,1.163457989692688,3.145802676677704,4.1602702140808105,True,0
43,chronaris,19,0.9957504471143087,0.7413521210352579,1.1203188101450603,1.024071455001831,0.9715206623077393,1.156595230102539,3.1521873474121094,5.330256462097168,False,1
43,chronaris,20,0.9934815764427185,0.737586259841919,1.101520339647929,1.0216892957687378,0.9557015895843506,1.1318986415863037,3.109289526939392,7.798379898071289,True,0
