optimizer_update,pretraining_chronaris_causal_direction,pretraining_chronaris_continuous_alignment,pretraining_chronaris_physical_consistency,pretraining_explicit_time_shift,pretraining_lag_discrimination,pretraining_masked_reconstruction,pretraining_observation_anchor,pretraining_short_horizon_prediction,gradient_norm_before_clip,guided_task_loss,guided_public_loss,guided_mechanism_loss
257,0.09661462716758251,0.007189698459114879,0.28431542310863733,1.374527633190155,0.5899781100451946,0.5211784690618515,0.5501258485019207,0.5427903607487679,0.48716023564338684,0.9758125469088554,0.6043574884533882,0.545333880931139
258,0.09583206195384264,0.005859015567693859,0.4778145831078291,1.4164300858974457,0.5763044953346252,0.49674148112535477,0.5224443040788174,0.5136133916676044,0.5823670625686646,1.0797115415334702,0.5838766247034073,0.5044071413576603
259,0.09494320768862963,0.005981638503726572,0.3698716852813959,1.3793023526668549,0.5782352946698666,0.5481187552213669,0.5119615495204926,0.5706436410546303,0.4781171977519989,1.0475839376449585,0.5435281619429588,0.542971882969141
260,0.09575319848954678,0.007275032403413206,0.43222188856452703,1.390892207622528,0.5771750994026661,0.5119154155254364,0.5184356793761253,0.5218152962625027,0.4747992753982544,0.9833451807498932,0.5945608094334602,0.5393376313149929
261,0.09602161217480898,0.00587442476535216,0.8534908667206764,1.4270827025175095,0.573506087064743,0.5342481359839439,0.554543174803257,0.5510382875800133,0.8273061513900757,1.0424110293388367,0.49745264276862144,0.5817749015986919
262,0.0971440365538001,0.005546157481148839,0.32117904908955097,1.4413387924432755,0.5970560759305954,0.5151610895991325,0.49512333050370216,0.5182041600346565,0.4236544370651245,0.9333653375506401,0.6372441351413727,0.522193007171154
263,0.09155161771923304,0.005850885121617466,0.31102534756064415,1.4537527859210968,0.5565155409276485,0.5546216517686844,0.56789181381464,0.5517448596656322,0.4922492504119873,0.674976110458374,0.33893658593297005,0.32041700929403305
264,0.09557859133929014,0.005330716143362224,0.36966062150895596,1.4037596732378006,0.5789153426885605,0.49116312712430954,0.5056673772633076,0.4983876049518585,0.40354248881340027,0.6604498252272606,0.3285731039941311,0.2751177903264761
265,0.09714548662304878,0.004766219237353653,0.25266085378825665,1.3592581897974014,0.5690320059657097,0.21955681964755058,0.20842644199728966,0.22494185715913773,0.42052388191223145,0.6690756231546402,0.306487325578928,0.2790877018123865
266,0.0946780676022172,0.004890348674962297,0.6086859367787838,1.3088801428675652,0.5345531329512596,0.23544539883732796,0.21282861940562725,0.23750507831573486,0.6602070331573486,0.7171757072210312,0.32405929267406464,0.30543624237179756
267,0.0963278841227293,0.004910162795567885,0.4356223773211241,1.1565840691328049,0.5627581626176834,0.1968875778838992,0.17423418816179037,0.1956902863457799,0.4796050190925598,0.6622551716864109,0.34076714143157005,0.3533702529966831
268,0.09635498002171516,0.0050366976647637784,0.4608218353241682,1.3697433322668076,0.5332632474601269,0.22324425354599953,0.227048734202981,0.22827198170125484,0.4934796392917633,0.6347274705767632,0.3643132783472538,0.37100482173264027
269,0.09732875227928162,0.004760878800880164,0.36763393320143223,1.3886248022317886,0.5557400397956371,0.2502113375812769,0.23657824285328388,0.25683299265801907,0.3550425171852112,0.6314016357064247,0.39081279188394547,0.3794308230280876
270,0.09847814962267876,0.003892910113791004,0.2960966359823942,1.1877267807722092,0.5736140012741089,0.17277573235332966,0.18359101004898548,0.1828683465719223,0.3663042187690735,0.7185613811016083,0.30536831356585026,0.28778052516281605
271,0.09492578450590372,0.005425589391961694,0.8495220672339201,1.2608251571655273,0.47751298546791077,0.20791899971663952,0.2114615309983492,0.2195760328322649,1.7516608238220215,0.616063229739666,0.6160146035254002,0.5461002700030804
272,0.09715543128550053,0.004448024701559916,0.27060189843177795,1.3320749998092651,0.5662689581513405,0.200285860337317,0.23621220886707306,0.21606595627963543,0.30541011691093445,0.7560942769050598,0.5852666720747948,0.5253349654376507
273,0.09536767564713955,0.00557235477026552,0.7166880089789629,1.3130597323179245,0.5600508451461792,0.4877929575741291,0.5157919302582741,0.5113438218832016,0.7133990526199341,0.6471162661910057,0.623139388859272,0.5567118786275387
274,0.09302187897264957,0.007029314641840756,0.3323912099003792,1.3504258692264557,0.5472331643104553,0.5483613908290863,0.5694681331515312,0.5424564145505428,0.4961634576320648,0.6754870563745499,0.5515101030468941,0.5666375793516636
275,0.09629548899829388,0.006097721285186708,0.4039544351398945,1.3994383662939072,0.5620587579905987,0.5084604620933533,0.501614648848772,0.5107007250189781,0.3999328911304474,0.6995569318532944,0.6878482475876808,0.6281909346580505
276,0.09295030869543552,0.005323419522028416,0.3455630112439394,1.414373368024826,0.553520955145359,0.44280870258808136,0.49569784477353096,0.456766989082098,0.4407820403575897,0.6707845628261566,0.6127032116055489,0.5208701714873314
277,0.09382061287760735,0.005526775843463838,0.30793799832463264,1.3049338907003403,0.5192057713866234,0.4601389057934284,0.49049513787031174,0.46759258583188057,0.3827349543571472,0.655165009200573,0.5832830257713795,0.5633648633956909
278,0.09647425077855587,0.0057999767595902085,0.6049240492284298,1.3705163300037384,0.5672546103596687,0.4491605758666992,0.47427625581622124,0.4628804177045822,0.882755696773529,0.6943314746022224,0.5151133462786674,0.5089612565934658
279,0.09269911050796509,0.005663272080710158,0.25768422335386276,1.3610431551933289,0.5600713305175304,0.4313660003244877,0.47003260999917984,0.45198096334934235,0.352731317281723,0.8570156320929527,0.32760073617100716,0.3248706813901663
280,0.0961736124008894,0.0056810161913745105,0.30241084285080433,1.456686794757843,0.6038533449172974,0.5371614694595337,0.5311838947236538,0.5413863658905029,0.4079347550868988,0.9556973576545715,0.36855098232626915,0.32260585203766823
281,0.09608366526663303,0.004550583747914061,0.9444589968770742,1.1753124594688416,0.49977098777890205,0.19729208946228027,0.20007421262562275,0.20862416364252567,1.0686061382293701,0.839849092066288,0.314887510612607,0.28278505243360996
282,0.09627590794116259,0.004388994770124555,3.980795931071043,1.137547880411148,0.5021177679300308,0.20338703505694866,0.2025116765871644,0.209363610483706,17.955989837646484,0.7742382735013962,0.3164879232645035,0.33426542580127716
283,0.09632087126374245,0.004524741554632783,0.2508694240823388,1.4109548553824425,0.5359281860291958,0.194935517385602,0.18539880961179733,0.202933207154274,0.4464123547077179,0.7841889411211014,0.39147307351231575,0.342845706269145
284,0.09619858209043741,0.004649431793950498,0.23766356892883778,1.2291527017951012,0.5103473626077175,0.2107962928712368,0.22533744014799595,0.2237221635878086,0.33711424469947815,0.7671126835048199,0.2972049228847027,0.28961147740483284
285,0.09719634708017111,0.004014011734398082,1.7662138510495424,1.3376484215259552,0.5607656911015511,0.24847057089209557,0.2577901240438223,0.2620744202286005,2.5992350578308105,0.7830835543572903,0.3264215476810932,0.2924894616007805
286,0.09667838364839554,0.004449502768693492,0.5611888580024242,1.2224223241209984,0.5762906484305859,0.21573436819016933,0.2472321568056941,0.23055949807167053,0.47845861315727234,0.7791333496570587,0.36201067455112934,0.28745706751942635
287,0.09803476184606552,0.004744874109746888,0.6893460936844349,1.311411902308464,0.5911712199449539,0.28636935353279114,0.2951070349663496,0.29269860684871674,0.5808738470077515,1.0101488828659058,0.6627243235707283,0.5261593945324421
288,0.09750205930322409,0.004237915854901075,0.5413998309522867,1.4242157340049744,0.555009264498949,0.20743671990931034,0.18891507480293512,0.20374663546681404,0.6244473457336426,0.9673158749938011,0.6639204621315002,0.6105057150125504
289,0.09531097952276468,0.005517255514860153,0.2577919149771333,1.4265619218349457,0.5896641612052917,0.5191965773701668,0.5052744634449482,0.5239872895181179,0.5392341017723083,0.9608159884810448,0.6315728016197681,0.5925721563398838
290,0.09627978876233101,0.004888067167485133,0.3892614599317312,1.318631500005722,0.5865243449807167,0.4953492246568203,0.4776561036705971,0.5007686093449593,0.5576654076576233,1.0656037107110023,0.5498466081917286,0.5084174051880836
291,0.09507675748318434,0.006120275007560849,0.4941274877637625,1.3423688411712646,0.5964039117097855,0.49905407056212425,0.5530248731374741,0.5071103163063526,0.46172016859054565,1.0481895059347153,0.5147523730993271,0.5572781898081303
292,0.09457773808389902,0.005643428827170283,0.2962577696889639,1.2860685288906097,0.5678232312202454,0.4478228837251663,0.5196220763027668,0.46641356870532036,0.47591373324394226,0.9726902320981026,0.5906029641628265,0.5159446224570274
293,0.09365077316761017,0.0055091086542233825,11.532793684862554,1.3665603548288345,0.532076358795166,0.5206270590424538,0.5352905578911304,0.5296337641775608,18.53718376159668,1.0357771664857864,0.5315568372607231,0.590411338955164
294,0.09264822863042355,0.006107442546635866,0.24492019601166248,1.3670128136873245,0.5595865175127983,0.48404568061232567,0.4694072902202606,0.48705846071243286,0.44368597865104675,0.9266485199332237,0.6055303029716015,0.5490459129214287
295,0.09515304211527109,0.0049452585517428815,0.21360575407743454,1.375867336988449,0.6075873151421547,0.5030386075377464,0.5539257861673832,0.5174889639019966,0.4462971091270447,0.6701926812529564,0.3283271938562393,0.2940115612000227
296,0.09578692447394133,0.005662590323481709,0.5657142996788025,1.4438331425189972,0.5696199685335159,0.43662336841225624,0.4962928257882595,0.45301389694213867,0.6354114413261414,0.6511566340923309,0.3220789674669504,0.27894191816449165
297,0.09797451365739107,0.004081257968209684,0.3149757608771324,1.230847805738449,0.5702661797404289,0.1868947148323059,0.20949138514697552,0.208002507686615,0.4136664867401123,0.6653040274977684,0.34680397994816303,0.283225417137146
298,0.094936802983284,0.00474325506365858,0.5977577846497297,1.3224334567785263,0.5101418532431126,0.21543495077639818,0.22154735401272774,0.22188202571123838,1.2510100603103638,0.7029151916503906,0.3102473095059395,0.3750439081341028
299,0.096460678614676,0.003952757193474099,0.3327820673584938,1.1685312241315842,0.49953335523605347,0.16399820987135172,0.18700751569122076,0.1759114544838667,0.4120633900165558,0.6598060354590416,0.34091121330857277,0.3385694231837988
300,0.09606110770255327,0.0048031101759988815,0.3087634705007076,1.3863050937652588,0.5130643919110298,0.19764527678489685,0.22819330170750618,0.2126817051321268,0.38433751463890076,0.630396407097578,0.34177493676543236,0.3430088497698307
301,0.09594994131475687,0.004099298967048526,0.5931742433458567,1.294625774025917,0.5471361316740513,0.23248986527323723,0.24534622766077518,0.23589934967458248,0.5700677037239075,0.6254487074911594,0.3768796771764755,0.4170825555920601
302,0.09542375709861517,0.003927634679712355,0.4971682634204626,1.1502423584461212,0.5065695941448212,0.1702700089663267,0.18325634580105543,0.17540856078267097,1.2268075942993164,0.7072626575827599,0.3378860466182232,0.28170786052942276
303,0.09681569784879684,0.004178714734734967,0.3494355231523514,1.399928867816925,0.5518280267715454,0.20625219494104385,0.20362351275980473,0.21229896508157253,0.32355090975761414,0.5991258323192596,0.5768947079777718,0.5547691099345684
304,0.09686465840786695,0.004362547333585098,0.3918745871633291,1.2810966223478317,0.5678160041570663,0.20038708671927452,0.21048603113740683,0.20670590922236443,0.3882886469364166,0.7477798312902451,0.598418228328228,0.5270909816026688
305,0.09480099100619555,0.005436376726720482,0.3747967854142189,1.2165236547589302,0.57461242005229,0.4570920579135418,0.49151740223169327,0.4788770079612732,0.4854278564453125,0.6354279816150665,0.6179045811295509,0.5548982582986355
306,0.09138256311416626,0.005800767452456057,0.3792721163481474,1.3662905842065811,0.5119052641093731,0.5065730437636375,0.5611230134963989,0.5285091735422611,0.4451969563961029,0.6554660722613335,0.6864044517278671,0.5330966934561729
307,0.09020809922367334,0.005114888510433957,0.2850098889321089,1.233248844742775,0.5020711049437523,0.47736765071749687,0.5074404664337635,0.4849489890038967,0.39111003279685974,0.6923180446028709,0.6291641741991043,0.5841970108449459
308,0.09433483984321356,0.0060676964349113405,0.2510859686881304,1.3769743144512177,0.552602656185627,0.4435126483440399,0.4351429305970669,0.4404476061463356,0.368893027305603,0.6617574170231819,0.5637932308018208,0.5306248925626278
309,0.0971678914502263,0.005168726638657972,0.460842153057456,1.2966508865356445,0.5872450284659863,0.4063679277896881,0.4848186559975147,0.42814457044005394,0.6166726350784302,0.6435256823897362,0.5470027513802052,0.5518033467233181
310,0.09255513083189726,0.005708336131647229,0.37842043302953243,1.3352502286434174,0.5152142159640789,0.43846284225583076,0.4869367219507694,0.455022644251585,0.45024827122688293,0.681811336427927,0.5177579633891582,0.5296904928982258
311,0.09371242579072714,0.0050689523632172495,1.7170770429074764,1.2379871755838394,0.564042866230011,0.3930979557335377,0.4483039751648903,0.41675175726413727,2.4337239265441895,0.8476195111870766,0.348421648144722,0.30117492750287056
312,0.09380111377686262,0.004784181131981313,0.4283352233469486,1.184609815478325,0.5462830886244774,0.480115320533514,0.4689715914428234,0.4930483028292656,0.5209332704544067,0.9605434238910675,0.3109532594680786,0.3248405810445547
313,0.09531168267130852,0.004031927877804264,0.752703245729208,1.1809559240937233,0.48845795542001724,0.20889011956751347,0.20225755497813225,0.21059737913310528,1.1858906745910645,0.8355851583182812,0.3285851627588272,0.2811715193092823
314,0.09604199789464474,0.0037777848192490637,0.39315454103052616,1.0240640342235565,0.5379494689404964,0.19488415960222483,0.20007790811359882,0.1943877376616001,0.5306466221809387,0.7682099416851997,0.3523526154458523,0.31390383280813694
315,0.09528257139027119,0.0040475054702255875,0.6535534616559744,1.0743770077824593,0.5071613043546677,0.17441683914512396,0.18035779055207968,0.1881844075396657,0.46442678570747375,0.7797823250293732,0.32821498811244965,0.33649148792028427
316,0.09411091729998589,0.0037611588195431978,0.2769153472036123,1.1138574481010437,0.5090815126895905,0.1984738279134035,0.2241661250591278,0.2118847258388996,0.41815176606178284,0.7599344030022621,0.28936772234737873,0.27684363909065723
317,0.09544029366225004,0.0052391705103218555,0.334556819871068,1.261568009853363,0.4907357096672058,0.21921848133206367,0.2586503867059946,0.23653237335383892,0.4191512167453766,0.7754880338907242,0.33146021142601967,0.29379655607044697
318,0.09545781183987856,0.004310603195335716,0.8527004383504391,1.303892895579338,0.48750948533415794,0.2285457830876112,0.22753979917615652,0.23774452321231365,4.661038875579834,0.773948110640049,0.3295943345874548,0.2931706868112087
319,0.09550720453262329,0.004460892814677209,0.63418741337955,1.185006394982338,0.536485381424427,0.25841687247157097,0.2865027170628309,0.2660477925091982,0.8599532842636108,1.02091995626688,0.5760047324001789,0.5633763745427132
320,0.09594978578388691,0.004535999760264531,0.47007071785628796,1.2661079838871956,0.5297219976782799,0.18029250763356686,0.18976871389895678,0.18842072505503893,0.49949878454208374,0.9730436876416206,0.5938023924827576,0.5800602361559868
321,0.08814161736518145,0.005656547727994621,0.2765596713870764,1.3554821163415909,0.48238927125930786,0.47006895765662193,0.4962952770292759,0.47827110067009926,0.580163836479187,0.971774511039257,0.5846447497606277,0.5437324270606041
322,0.09191441722214222,0.005158115236554295,0.33107675053179264,1.3173510879278183,0.5176958777010441,0.4411570280790329,0.4587148614227772,0.44469308853149414,0.4900917410850525,1.0708169713616371,0.5298720262944698,0.5422652885317802
323,0.0936606153845787,0.0044331016251817346,0.3200256749987602,1.2145217061042786,0.5374809205532074,0.4799179211258888,0.5206290632486343,0.4926544018089771,0.41334182024002075,1.0571719706058502,0.523465022444725,0.5467859879136086
324,0.09048315975815058,0.005607132858131081,0.4465707130730152,1.3793424367904663,0.5357068479061127,0.41354822367429733,0.5132295079529285,0.42535581067204475,0.5967199802398682,0.9725729897618294,0.575497206300497,0.49548495188355446
325,0.0949406260624528,0.005229535687249154,0.87455028668046,1.4662085473537445,0.5929771438241005,0.5067960433661938,0.5374656803905964,0.5090061090886593,2.2052905559539795,1.0406723693013191,0.5231662504374981,0.4977027103304863
326,0.09191999491304159,0.005600364238489419,0.4907744750380516,1.3820530772209167,0.5246721021831036,0.4589565694332123,0.4456913098692894,0.4621005803346634,0.545253574848175,0.9409417137503624,0.5560279600322247,0.5566718280315399
327,0.09237339720129967,0.005253424984402955,0.24315230827778578,1.2466852068901062,0.5696607157588005,0.4618399105966091,0.536997240036726,0.4602792151272297,0.5389353632926941,0.6508578211069107,0.31929200515151024,0.30366136878728867
328,0.09578212909400463,0.005172292061615735,0.275758545845747,1.1927187517285347,0.567023191601038,0.3847053237259388,0.4830876253545284,0.40954286605119705,0.5151696801185608,0.6401272490620613,0.29331430047750473,0.29090921208262444
329,0.09347817953675985,0.004726966348243877,0.7615669872611761,1.232121616601944,0.5168951079249382,0.19127941876649857,0.2174288723617792,0.2020067200064659,0.8423956036567688,0.6462577730417252,0.3243750762194395,0.3042764626443386
330,0.09648407623171806,0.0047008515684865415,0.7707424908876419,1.2794300019741058,0.585965946316719,0.20897466037422419,0.21240496495738626,0.2160698063671589,0.9890521764755249,0.6932118237018585,0.36081961914896965,0.33055511116981506
331,0.09439165703952312,0.004360864491900429,0.8779037352651358,1.19429499655962,0.518755130469799,0.17215379048138857,0.17288662493228912,0.17764593847095966,1.9717715978622437,0.6468802616000175,0.3275150489062071,0.36069899797439575
332,0.09155324194580317,0.004573389160213992,1.5893905945122242,1.2598194479942322,0.471464566886425,0.1932785352692008,0.20202876068651676,0.200275257229805,2.473365545272827,0.6105138249695301,0.34994952753186226,0.34678617119789124
333,0.09490870498120785,0.004619366925908253,0.798978328704834,1.3473647683858871,0.5399495624005795,0.23583653382956982,0.23084937874227762,0.23597660474479198,0.9627267122268677,0.616750206798315,0.4183209463953972,0.3453368507325649
334,0.09483585599809885,0.0037122393550816923,0.7908597961068153,1.159914791584015,0.5397156253457069,0.16019384190440178,0.17346470430493355,0.1697774324566126,1.303184151649475,0.6947998739778996,0.316780399531126,2.7147009074687958
335,0.0914909727871418,0.003764562134165317,0.3273482397198677,1.264211818575859,0.42375629395246506,0.2021608129143715,0.18609880190342665,0.20364265702664852,0.391342431306839,0.590209111571312,0.5527305155992508,0.5362290441989899
336,0.09553082194179296,0.004310875781811774,0.40927765890955925,1.242465890944004,0.5712037421762943,0.20433089137077332,0.1859489418566227,0.20396470837295055,0.4561507999897003,0.7455962747335434,0.5702291578054428,0.5485355891287327
337,0.09048700798302889,0.004732760833576322,0.32739767618477345,1.3138256967067719,0.5065778754651546,0.46582699567079544,0.4647720232605934,0.4774113707244396,0.40114620327949524,0.6221838966012001,0.5825389660894871,0.601354219019413
338,0.09500749688595533,0.005798811936983839,0.4302887562662363,1.2592123001813889,0.5606254115700722,0.47725554183125496,0.5471290312707424,0.4829949624836445,0.7601736187934875,0.6580236256122589,0.5732122845947742,0.5602292865514755
339,0.09252808522433043,0.005054525216110051,0.4055759683251381,1.3287998884916306,0.5477282144129276,0.4393103066831827,0.5316350422799587,0.4673588089644909,0.44086533784866333,0.6749196201562881,0.5741449221968651,0.5653692595660686
340,0.0937848286703229,0.004686825297540054,0.3129906915128231,1.2658646404743195,0.5453910790383816,0.38080916926264763,0.4525751359760761,0.40291665866971016,0.39245128631591797,0.6499394997954369,0.5489977523684502,0.5029318369925022
341,0.09229389298707247,0.005440606269985437,0.44218150340020657,1.3030133843421936,0.5301814153790474,0.3716350831091404,0.48908041790127754,0.38873452693223953,0.6088546514511108,0.6324183419346809,0.5741877220571041,0.5722449533641338
342,0.09168537426739931,0.004768909624544904,0.4976495821028948,1.2745404243469238,0.5456007681787014,0.4112301953136921,0.4409404955804348,0.4189082123339176,0.47657227516174316,0.6651406735181808,0.5789928585290909,0.525384858250618
343,0.09382909722626209,0.0040270859317388386,0.7712819315493107,1.443234845995903,0.5485146194696426,0.38113079592585564,0.47782832756638527,0.40170690789818764,1.784415364265442,0.8464784324169159,0.3289317525923252,0.2923478577286005
344,0.09181157406419516,0.005222998792305589,0.26190172508358955,1.2143681272864342,0.524138331413269,0.4385180324316025,0.4988975040614605,0.45802754163742065,0.4327791631221771,0.9589792191982269,0.320047901943326,0.34039052575826645
345,0.09639004711061716,0.003981273766839877,0.3256313595920801,1.0607636645436287,0.5385312624275684,0.17895174119621515,0.20997632201761007,0.19220781978219748,0.4323880672454834,0.834281288087368,0.3048021402209997,0.2775126323103905
346,0.09405006468296051,0.0037926483200863004,0.3538700733333826,1.0701140835881233,0.5230845920741558,0.17363322339951992,0.1885700123384595,0.1846791421994567,0.36789247393608093,0.7648056820034981,0.3136272132396698,0.3018347769975662
347,0.0946624856442213,0.004652654199162498,0.33852655347436666,1.2413530051708221,0.5416770353913307,0.18368461821228266,0.16634020302444696,0.1855932790786028,0.3791234493255615,0.7684345096349716,0.3304314613342285,0.3070940747857094
348,0.09471803065389395,0.004330758121795952,1.1204613167792559,1.1078011244535446,0.5114941038191319,0.17854183167219162,0.21707880310714245,0.20008471049368382,1.8238805532455444,0.7578673735260963,0.2927750702947378,0.26140145026147366
349,0.0945012541487813,0.0047128727892413735,0.3007494546473026,1.2937523573637009,0.5206965915858746,0.19529275316745043,0.24030469823628664,0.21859494782984257,0.33911803364753723,0.7659320533275604,0.2963541969656944,0.30240005254745483
350,0.09579503443092108,0.004748960986034945,0.5284605911001563,1.241659365594387,0.5271440893411636,0.19645136781036854,0.24122416134923697,0.21095816977322102,0.6823341250419617,0.7618453949689865,0.3307963125407696,0.28122043050825596
351,0.09408245887607336,0.005229094676906243,0.4202388972043991,1.3095919713377953,0.5319327861070633,0.23191205598413944,0.3140494115650654,0.25273329578340054,0.38801059126853943,1.0200852528214455,0.6197540052235126,0.5323504619300365
352,0.0923173138871789,0.0055619769264012575,0.47879402060061693,1.0793858394026756,0.5046547763049603,0.1865222379565239,0.18287162855267525,0.18932463508099318,0.7145093083381653,0.9692800939083099,0.6062341406941414,0.5825999081134796
353,0.091585423797369,0.004930237220833078,0.5506131332367659,1.2598181515932083,0.5490343980491161,0.40940212085843086,0.49701641499996185,0.42515698447823524,0.6170899271965027,0.9671415090560913,0.5775812678039074,0.5885886624455452
354,0.09433882776647806,0.005815909069497138,0.29158911295235157,1.3475514203310013,0.5857552923262119,0.41734579205513,0.4525652825832367,0.42103149741888046,0.512434184551239,1.0714450553059578,0.5154839381575584,0.5130128860473633
355,0.09081788174808025,0.004178630479145795,0.35858869925141335,1.231040969491005,0.538308635354042,0.4420056827366352,0.4992354139685631,0.44453956186771393,0.3955523669719696,1.050992213189602,0.5304784663021564,0.5439897067844868
356,0.0949909770861268,0.004899052146356553,0.4368938561528921,1.3467625230550766,0.5377890504896641,0.4554659314453602,0.46727412939071655,0.4596375450491905,0.4584369659423828,0.9668973237276077,0.5382449366152287,0.5619781948626041
357,0.0923793064430356,0.004321998421801254,0.4504162259399891,1.2743329480290413,0.51687266305089,0.4473077282309532,0.5304077081382275,0.4673299752175808,0.669736921787262,1.041551649570465,0.5312705002725124,0.6622656732797623
358,0.09040436986833811,0.005072270170785487,0.34051133692264557,1.3425111174583435,0.5416096076369286,0.3970086872577667,0.45186321064829826,0.40775082260370255,0.6503906846046448,0.9374951496720314,0.5684835687279701,0.5629651695489883
359,0.09105322975665331,0.004911835480015725,0.34132602997124195,1.173104390501976,0.536620520055294,0.4037093445658684,0.5128340795636177,0.41325152292847633,0.5494158267974854,0.6419110521674156,0.30407343804836273,0.29035415686666965
360,0.0946674793958664,0.005033643887145445,0.27248540334403515,1.301115706562996,0.5787676125764847,0.35540343448519707,0.4691321514546871,0.37612535059452057,0.4678836166858673,0.6228663958609104,0.2940687704831362,0.28480492159724236
361,0.09482931531965733,0.004452659370144829,0.4670716766268015,1.2224010825157166,0.542291596531868,0.1945561170578003,0.20113367587327957,0.2026432864367962,0.5996388792991638,0.6304981112480164,0.33758970722556114,0.24569749273359776
362,0.09049381501972675,0.003942646348150447,0.5538400020450354,1.2346414774656296,0.4783563669770956,0.18200373649597168,0.21298139449208975,0.19402620196342468,0.5441433191299438,0.6789696663618088,0.3248769510537386,0.3050761967897415
363,0.09153288044035435,0.004066682362463325,0.8503921236842871,1.2545614317059517,0.5148826017975807,0.17553877644240856,0.1696953633800149,0.17973491456359625,1.262979507446289,0.6346418000757694,0.3588957507163286,0.340259850025177
364,0.0943411085754633,0.0039996031555347145,0.6509705651551485,1.247287854552269,0.49181995540857315,0.20786534622311592,0.1974632814526558,0.2086841929703951,0.5105975270271301,0.5900195948779583,0.33786414191126823,0.30611094273626804
365,0.08890144154429436,0.004125029779970646,0.5001412741839886,1.1460686102509499,0.4281129874289036,0.20683359168469906,0.24008569680154324,0.2153341043740511,0.6110804080963135,0.5980657339096069,0.4198884032666683,0.36981819570064545
366,0.09203588869422674,0.0034060195030178875,1.2630378287285566,1.1408690959215164,0.43537891283631325,0.16595414653420448,0.16042750980705023,0.16331934742629528,1.6786541938781738,0.6758343875408173,0.281485415995121,0.2882857024669647
367,0.0919639365747571,0.0034762726863846183,0.31352556124329567,1.2010540962219238,0.47454632818698883,0.18534488789737225,0.19726065546274185,0.19027746841311455,0.3548799753189087,0.5860466733574867,0.5518031008541584,0.530410148203373
368,0.0921823438256979,0.0037752644275315106,0.49098366126418114,1.224695160984993,0.4801083542406559,0.18167441990226507,0.18526520021259785,0.19456488080322742,0.4076036214828491,0.7400630041956902,0.5749927572906017,0.5230063013732433
369,0.09214816894382238,0.005284421407850459,0.36922973208129406,1.238529533147812,0.5368720702826977,0.39994195476174355,0.4940471909940243,0.4184649772942066,0.44855597615242004,0.618269819766283,0.6076060608029366,0.5399824976921082
370,0.09598527383059263,0.005595325375907123,0.2697776835411787,1.2459506541490555,0.5789330415427685,0.4014493077993393,0.5256398841738701,0.4262843690812588,0.45400625467300415,0.6469193287193775,0.5716881230473518,0.5382393896579742
371,0.09452250227332115,0.004763035976793617,0.2778519783169031,1.22783675044775,0.5778106972575188,0.38369169272482395,0.48550451174378395,0.4020207691937685,0.414441853761673,0.6693149879574776,0.6220698356628418,0.5721125565469265
372,0.0930190859362483,0.005685256153810769,0.7132063060998917,1.3843837082386017,0.5397421345114708,0.3642805702984333,0.4408221784979105,0.3714895509183407,0.8442255258560181,0.6478514969348907,0.5334830805659294,0.5191921778023243
373,0.08871412836015224,0.005584761034697294,0.42409830540418625,1.2522124201059341,0.49686741828918457,0.3610735721886158,0.48342785611748695,0.36797257885336876,0.8909006118774414,0.6256364062428474,0.6415249481797218,0.5787738412618637
374,0.09230893850326538,0.005357967398595065,0.3255918212234974,1.3009557649493217,0.5280593521893024,0.3861558809876442,0.4183511361479759,0.38917651027441025,0.4485042989253998,0.6639121621847153,0.5248142182826996,0.5383968614041805
375,0.09276750311255455,0.004624554800102487,0.295999500900507,1.2380314841866493,0.5193117670714855,0.3627392090857029,0.4354250654578209,0.36819107457995415,0.42600321769714355,0.8269421383738518,0.3565930910408497,0.3072552066296339
376,0.09300106391310692,0.004913855518680066,0.28316997177898884,1.2006073221564293,0.5303555130958557,0.3763623833656311,0.4931167662143707,0.41097382828593254,0.43596839904785156,0.9658321291208267,0.3487241193652153,0.30864665284752846
377,0.0962912505492568,0.0040399130957666785,0.43390675634145737,1.2314915508031845,0.5116482451558113,0.16754390392452478,0.19103688653558493,0.18050955794751644,0.47106653451919556,0.8287649787962437,0.3202994540333748,0.28663811832666397
378,0.09316782280802727,0.003925385783077218,0.44873678125441074,1.0817359164357185,0.4478486217558384,0.1610493566840887,0.1910702707245946,0.17388455010950565,0.4132097065448761,0.7629013210535049,0.33239198103547096,0.2830788642168045
379,0.09364528674632311,0.005292821646435186,0.3607675042003393,1.2858369126915932,0.5169067736715078,0.1673138616606593,0.18136685714125633,0.17287856992334127,0.47529783844947815,0.7599905431270599,0.36128364130854607,0.3272351212799549
380,0.09683682583272457,0.0033219758042832837,0.5308961132541299,1.1875270679593086,0.587902806699276,0.18833475839346647,0.22979099862277508,0.19888922944664955,0.8220288157463074,0.7500712424516678,0.2919519208371639,0.2525548432022333
381,0.09355087578296661,0.003911012026946992,0.7595639023929834,1.2649212256073952,0.4962068013846874,0.18106644414365292,0.2503303289413452,0.19973109290003777,0.8426017165184021,0.7638894617557526,0.3765282817184925,0.26979209296405315
382,0.09618966933339834,0.003923800715710968,0.7284937780350447,1.2284597605466843,0.5527798011898994,0.18943285010755062,0.22429549507796764,0.19543500803411007,0.9682968258857727,0.7500102669000626,0.2855376284569502,0.27837783843278885
